,wall_time,step,value,dataset,resolution,model_step,sampler,fad_model,reference_dataset
1339,1716266477.904588,0,0.8729165196418762,ssd,"256,256",5000,ddpm,clap-laion-music,fma_pop
1340,1716266481.7179127,0,11.889887809753418,ssd,"256,256",5000,ddpm,vggish,fma_pop
1341,1716266498.33416,0,112.54786682128906,ssd,"256,256",5000,ddpm,encodec-emb-48k,fma_pop
1342,1716266502.1377487,0,396.5208435058594,ssd,"256,256",5000,ddpm,encodec-emb,fma_pop
1343,1716266506.7090983,0,35.832218170166016,ssd,"256,256",5000,ddpm,MERT-v1-95M,fma_pop
1344,1716266511.2333462,0,0.7041333317756653,ssd,"256,256",5000,ddpm,clap-laion-audio,musiccaps
1345,1716266533.5799186,0,0.8397740721702576,ssd,"256,256",5000,ddpm,clap-laion-music,musiccaps
1346,1716266536.8213499,0,16.024370193481445,ssd,"256,256",5000,ddpm,vggish,musiccaps
1347,1716266549.0795476,0,80.35192108154297,ssd,"256,256",5000,ddpm,encodec-emb-48k,musiccaps
1348,1716266552.491834,0,284.2135009765625,ssd,"256,256",5000,ddpm,encodec-emb,musiccaps
1349,1716266556.6812296,0,31.43790054321289,ssd,"256,256",5000,ddpm,MERT-v1-95M,musiccaps
1350,1716266101.395526,0,0.6412156224250793,ssd,"256,256",5000,ddim,clap-laion-audio,spotify_sleep_dataset
1351,1716266182.4200215,0,0.6265831589698792,ssd,"256,256",5000,ddim,clap-laion-music,spotify_sleep_dataset
1352,1716266218.1811512,0,6.608962059020996,ssd,"256,256",5000,ddim,vggish,spotify_sleep_dataset
1353,1716266323.0762804,0,26.55381965637207,ssd,"256,256",5000,ddim,encodec-emb-48k,spotify_sleep_dataset
1354,1716266365.1541913,0,149.6595001220703,ssd,"256,256",5000,ddim,encodec-emb,spotify_sleep_dataset
1355,1716266536.3560557,0,33.01527404785156,ssd,"256,256",5000,ddim,MERT-v1-95M,spotify_sleep_dataset
1356,1716266539.2774036,0,0.763351321220398,ssd,"256,256",5000,ddim,clap-laion-audio,fma_pop
1357,1716266542.196821,0,0.8721439242362976,ssd,"256,256",5000,ddim,clap-laion-music,fma_pop
1358,1716266544.7525814,0,11.336323738098145,ssd,"256,256",5000,ddim,vggish,fma_pop
1359,1716266556.8229637,0,120.46726989746094,ssd,"256,256",5000,ddim,encodec-emb-48k,fma_pop
1360,1716266559.2425625,0,432.19696044921875,ssd,"256,256",5000,ddim,encodec-emb,fma_pop
1361,1716266562.4060452,0,33.8057975769043,ssd,"256,256",5000,ddim,MERT-v1-95M,fma_pop
1362,1716266565.0503814,0,0.7130589485168457,ssd,"256,256",5000,ddim,clap-laion-audio,musiccaps
1363,1716266567.6971216,0,0.863807737827301,ssd,"256,256",5000,ddim,clap-laion-music,musiccaps
1364,1716266569.9964828,0,15.132978439331055,ssd,"256,256",5000,ddim,vggish,musiccaps
1365,1716266581.0363936,0,87.36064147949219,ssd,"256,256",5000,ddim,encodec-emb-48k,musiccaps
1366,1716266583.3585923,0,315.6952819824219,ssd,"256,256",5000,ddim,encodec-emb,musiccaps
1367,1716266586.4346168,0,29.579347610473633,ssd,"256,256",5000,ddim,MERT-v1-95M,musiccaps
1368,1716266057.0904608,0,1.2430198192596436,ssd,"256,256",100,ddim,clap-laion-audio,spotify_sleep_dataset
1369,1716266115.8580413,0,1.2144547700881958,ssd,"256,256",100,ddim,clap-laion-music,spotify_sleep_dataset
1370,1716266129.589918,0,15.436698913574219,ssd,"256,256",100,ddim,vggish,spotify_sleep_dataset
1371,1716266224.643085,0,52.96746063232422,ssd,"256,256",100,ddim,encodec-emb-48k,spotify_sleep_dataset
1372,1716266256.7572043,0,395.1931457519531,ssd,"256,256",100,ddim,encodec-emb,spotify_sleep_dataset
1373,1716266464.6576722,0,48.12001419067383,ssd,"256,256",100,ddim,MERT-v1-95M,spotify_sleep_dataset
1374,1716266467.5601504,0,1.3160580396652222,ssd,"256,256",100,ddim,clap-laion-audio,fma_pop
1375,1716266470.4010825,0,1.3548853397369385,ssd,"256,256",100,ddim,clap-laion-music,fma_pop
1376,1716266472.8810391,0,18.805889129638672,ssd,"256,256",100,ddim,vggish,fma_pop
1377,1716266484.8806324,0,174.4072265625,ssd,"256,256",100,ddim,encodec-emb-48k,fma_pop
1378,1716266487.3302178,0,790.6600341796875,ssd,"256,256",100,ddim,encodec-emb,fma_pop
1379,1716266490.6153014,0,43.99909210205078,ssd,"256,256",100,ddim,MERT-v1-95M,fma_pop
1380,1716266493.3673854,0,1.302085041999817,ssd,"256,256",100,ddim,clap-laion-audio,musiccaps
1381,1716266496.138484,0,1.26988685131073,ssd,"256,256",100,ddim,clap-laion-music,musiccaps
1382,1716266498.4974687,0,24.278547286987305,ssd,"256,256",100,ddim,vggish,musiccaps
1383,1716266510.2961812,0,135.81396484375,ssd,"256,256",100,ddim,encodec-emb-48k,musiccaps
1384,1716266512.7445302,0,644.3085327148438,ssd,"256,256",100,ddim,encodec-emb,musiccaps
1385,1716266516.014429,0,38.72719955444336,ssd,"256,256",100,ddim,MERT-v1-95M,musiccaps
1386,1716266043.1800158,0,1.247950553894043,ssd,"256,256",100,ddpm,clap-laion-audio,spotify_sleep_dataset
1387,1716266081.5872464,0,1.2266418933868408,ssd,"256,256",100,ddpm,clap-laion-music,spotify_sleep_dataset
1388,1716266089.0816934,0,15.37340259552002,ssd,"256,256",100,ddpm,vggish,spotify_sleep_dataset
1389,1716266140.9053323,0,52.72596740722656,ssd,"256,256",100,ddpm,encodec-emb-48k,spotify_sleep_dataset
1390,1716266217.1232562,0,391.3620300292969,ssd,"256,256",100,ddpm,encodec-emb,spotify_sleep_dataset
1391,1716266464.0900857,0,48.194820404052734,ssd,"256,256",100,ddpm,MERT-v1-95M,spotify_sleep_dataset
1392,1716266466.874971,0,1.3180159330368042,ssd,"256,256",100,ddpm,clap-laion-audio,fma_pop
1393,1716266469.677098,0,1.361499547958374,ssd,"256,256",100,ddpm,clap-laion-music,fma_pop
1394,1716266472.0681577,0,18.745990753173828,ssd,"256,256",100,ddpm,vggish,fma_pop
1395,1716266483.6168318,0,173.99124145507812,ssd,"256,256",100,ddpm,encodec-emb-48k,fma_pop
1396,1716266486.005633,0,786.7310791015625,ssd,"256,256",100,ddpm,encodec-emb,fma_pop
1397,1716266489.2190711,0,44.120826721191406,ssd,"256,256",100,ddpm,MERT-v1-95M,fma_pop
1398,1716266491.9078062,0,1.304741621017456,ssd,"256,256",100,ddpm,clap-laion-audio,musiccaps
1399,1716266494.6124847,0,1.2784652709960938,ssd,"256,256",100,ddpm,clap-laion-music,musiccaps
1400,1716266496.9120893,0,24.24643325805664,ssd,"256,256",100,ddpm,vggish,musiccaps
1401,1716266507.5969822,0,135.41616821289062,ssd,"256,256",100,ddpm,encodec-emb-48k,musiccaps
1402,1716266510.0009227,0,640.5424194335938,ssd,"256,256",100,ddpm,encodec-emb,musiccaps
1403,1716266513.1467988,0,38.72085952758789,ssd,"256,256",100,ddpm,MERT-v1-95M,musiccaps
